,index,MEMBER_NO,ID,PW,NAME,MOBILE_NO,RRN,BIRTHDAY,AGE,GENDER,ISNATIVE,ADDRESS,ADDRESS_DETAIL
751,752,Z3444256481ST,minseog08@hai.com696,207477,최서연,061-027-7208,886639-2368018,1989-04-08,36,F,N,광주광역시 서구,압구정거리
752,753,Z3814241951ST,simeunji@songjeong.com961,762718,권정남,070-3032-3072,761132-2078929,1975-06-13,47,F,N,경기도 이천시,테헤란거리 (승민김면)
753,754,Z7473277011ST,seongho25@ani.com253,478112,김상현,062-247-3982,682456-1789730,1963-06-17,51,F,N,대구광역시 영등포구,석촌호수282거리
754,755,Z2334254321ST,boramgim@dreamwiz.com840,146920,이재호,053-819-0776,749111-2359789,1982-06-06,31,F,N,경기도 청주시,백제고분거리
755,756,Z2914230711ST,jeongsun51@daum.net87,227985,류미정,052-943-0310,919206-1734317,1985-07-26,36,M,N,대전광역시 송파구,봉은사4로
756,757,Z3213210901ST,pgim@gimgimbaeg.net590,881701,박영철,043-835-8083,729963-1333238,1990-06-04,35,M,N,서울특별시 서초구,석촌호수931길 (정희손동)
757,758,Z0824219141ST,qyun@yu.com570,718520,성정훈,031-926-0452,814535-1771803,1992-04-26,26,M,N,부산광역시 성북구,봉은사48거리 (광수차면)
758,759,Z3814266921ST,jgim@coeyun.com59,502562,박서영,054-723-8433,945455-1410832,1979-04-22,42,M,N,대전광역시 동대문구,백제고분636로
759,760,Z3943293191ST,gimseongho@naver.com705,768698,김경자,044-837-2089,930397-1878215,1976-10-03,47,M,N,경기도 영동군,언주11거리 (예지이박마을)
760,761,Z1373222571ST,yeeungang@live.com514,214472,이수진,031-040-6782,794675-1971924,1999-09-27,27,M,N,충청남도 인제군,학동길
761,762,Z7113257561ST,gimseohyeon@hanmail.net359,797563,곽경희,041-355-3871,741015-1364993,1963-11-01,50,M,N,충청남도 수원시,개포가
762,763,Z5914275311ST,pi@gmail.com981,493434,서민지,033-567-0380,752263-2316559,1969-07-14,51,M,N,인천광역시 강서구,언주5로
763,764,Z9524257021ST,agim@yu.org525,221987,김영길,051-532-1348,953577-1140452,1931-09-26,72,M,N,충청북도 수원시,서초대가 (영진차읍)
764,765,Z3644251751ST,siui@hanmail.net797,893010,김채원,044-736-0567,756624-2319019,1971-11-24,49,F,N,세종특별자치시 강동구,언주1로 (영호박박읍)
765,766,Z9963250191ST,seogyeonghyi@hotmail.com328,669498,송수민,02-3939-3335,673127-1858954,1956-08-26,76,M,N,부산광역시 서구,오금06거리
766,767,Z1343217241ST,seoyeong84@gweongimjeon.org659,724625,이승민,062-426-4090,879198-1878738,1999-09-29,28,M,N,부산광역시 동작구,개포178로 (서윤고김마을)
767,768,Z8213294791ST,ki@baggimbag.net180,139703,배민지,031-729-9292,963504-1951897,1945-12-27,69,M,F,인천광역시 도봉구,석촌호수거리 (경수김이면)
768,769,Z8804240941ST,xjeong@ju.com71,128660,박도현,010-8806-9752,892076-2280771,1953-08-19,62,M,N,인천광역시 구로구,반포대3거리 (상현문마을)
769,770,Z6714287891ST,ujinbag@gmail.com20,847862,김선영,017-275-0515,929346-2156348,1963-09-24,53,F,N,강원도 속초시,오정구 서초대거리 (상철이이마을)
770,771,Z0154230921ST,imjeongung@jangseo.kr27,206630,권은서,032-465-4330,859988-1505167,2000-04-01,21,F,N,경상남도 안양시,양재천498길
771,772,Z6544266381ST,myeongjasong@dreamwiz.com433,692092,김지민,041-835-2610,742544-1652889,1964-03-02,59,F,N,부산광역시 남구,서초중앙로 (동현김이면)
772,773,Z5534247861ST,minji59@jusighoesa.net660,212210,이영철,042-435-9721,767087-2200516,1962-06-26,58,F,N,세종특별자치시 양천구,영동대15가 (서현박정동)
773,774,Z5934296431ST,eunjuji@daum.net793,730244,권성호,062-092-0896,879287-2300995,1962-01-23,54,M,N,광주광역시 중구,개포246가 (정훈김김면)
774,775,Z2914242541ST,gwangsu83@ogwag.net614,197269,김서준,032-930-3870,970744-2331356,1985-11-26,35,F,N,전라남도 논산시,선릉거리 (영미심마을)
775,776,Z7824227531ST,anjongsu@dreamwiz.com766,396823,이지영,054-313-2363,757622-1791135,1945-09-05,67,M,N,전라남도 청양군,양재천로 (정웅이마을)
776,777,Z6044275021ST,haeun10@hotmail.com52,603787,김주원,011-457-7633,982456-1520875,1968-01-13,52,M,N,충청북도 홍천군,잠실718가 (정호이임동)
777,778,Z6814244321ST,eunjeonggang@yu.kr658,599427,윤순옥,02-3792-5610,885564-2125047,1962-05-28,58,M,N,부산광역시 도봉구,도산대70가
778,779,Z4434214891ST,hyeonjeonggim@yuhanhoesa.kr138,785405,이성현,064-781-2611,956759-2309067,1976-03-22,45,M,N,제주특별자치도 의왕시,석촌호수863로
779,780,Z3544259691ST,yeongsug23@gimgang.net949,553450,김서준,017-825-9668,660729-2369326,1983-08-28,38,F,N,강원도 남양주시,언주3거리 (지우이리)
780,781,Z3313243151ST,minji56@hanmail.net122,750645,이중수,061-645-8676,764087-1679699,1982-08-12,37,F,N,경상남도 포천시,서북구 서초대길
781,782,Z5814273031ST,gangsangho@nate.com520,529653,이하윤,019-063-8589,971195-2072911,1961-02-16,54,F,N,세종특별자치시 금천구,테헤란89로
782,783,Z4043239911ST,seungmin63@live.com26,371210,곽재현,018-836-6942,775194-2260599,1977-12-13,47,M,N,전라남도 안양시,압구정거리
783,784,Z0263294671ST,jinho50@ihwang.com243,452029,전은지,019-267-0206,908523-2252040,1998-09-26,28,M,N,제주특별자치도 춘천시,오금가
784,785,Z0334257711ST,junseo38@naver.com580,777875,신경수,041-300-5815,662498-1507565,1992-10-07,26,M,N,경상남도 하남시,봉은사거리
785,786,Z3044263231ST,yeongceolheo@dreamwiz.com76,953624,이영자,02-2855-8850,717717-2081507,1980-11-28,31,M,N,세종특별자치시 강북구,반포대길
786,787,Z4844237811ST,vgim@yu.net300,146976,최유진,043-241-4404,697690-1187404,1970-10-31,47,F,N,전라북도 군포시,도산대0거리 (유진이읍)
787,788,Z6714291331ST,gimminseo@daum.net935,214044,김서윤,061-376-5249,798336-2327712,1964-11-15,54,F,N,경상북도 정선군,만안구 양재천1거리
788,789,Z9323246731ST,hongjeongsu@sonbaggim.net248,888471,이재호,061-035-2989,830565-2248048,1937-02-20,78,M,N,전라북도 안양시,영동대로 (수민김최리)
789,790,Z2114257281ST,ganghyeonsug@jusighoesa.com121,113337,박예은,017-746-5447,841446-1319292,1981-05-17,31,M,N,경상북도 금산군,잠실거리 (민재박최리)
790,791,Z8534232691ST,jinu17@jusighoesa.com554,214227,이예지,018-583-3331,842761-1529376,1937-06-09,63,F,N,충청남도 화천군,서원구 언주가 (윤서김김리)
791,792,Z5023236831ST,seoyeonjo@dreamwiz.com283,699340,노영미,041-555-3690,875564-2070757,1972-07-09,48,M,N,대전광역시 서구,논현거리 (주원김동)
792,793,Z8644233241ST,hwangmyeongsug@jusighoesa.com675,745433,이지영,063-613-6453,606709-1309017,1932-03-27,70,M,N,인천광역시 동작구,가락20로
793,794,Z5604272991ST,jiubaeg@live.com986,865505,이진호,042-367-7732,818804-2237873,1965-09-04,59,F,N,경기도 공주시,삼성가 (영순최읍)
794,795,Z9504296461ST,jihun22@ryugim.com255,357509,류병철,053-824-0080,660115-1289481,1947-04-14,69,M,N,부산광역시 도봉구,백제고분0거리
795,796,Z2924257841ST,gweonujin@gimnocoe.kr668,257704,양은서,055-495-7868,810228-1477559,1980-10-20,35,F,N,대구광역시 은평구,영동대57로 (정웅손오동)
796,797,Z2824235051ST,coehyeonju@hotmail.com717,826430,김서준,033-537-2070,749031-2191385,1989-06-27,39,F,N,세종특별자치시 서초구,압구정로 (수민백동)
797,798,Z3634223311ST,hyeonu23@hotmail.com664,696463,오영호,011-344-4298,790166-1517147,1970-11-11,43,F,N,제주특별자치도 원주시,서초중앙9거리 (서연김이동)
798,799,Z9154226811ST,cunjacoe@jusighoesa.org434,297670,박종수,033-922-8708,801926-1360088,1942-12-10,77,F,N,전라남도 논산시,서초대가
799,800,Z0924210351ST,gimjiyeon@jusighoesa.com990,203454,강미영,019-763-3553,763506-1370107,1994-02-17,25,F,N,서울특별시 금천구,학동56거리 (준호곽이리)
800,801,Z8353272511ST,mhong@dreamwiz.com912,706192,강서준,010-7630-4750,637568-2156265,1950-03-17,67,M,N,제주특별자치도 과천시,강남대거리
801,802,Z3733217431ST,qbag@imgim.com564,809002,김종수,063-222-3778,665894-2342324,1972-05-14,40,F,N,강원도 연천군,언주거리
802,803,Z6544268161ST,fseong@coegim.kr181,120840,권영길,031-998-1923,871141-1863259,1962-07-25,54,F,N,경기도 시흥시,상록구 가락4거리
803,804,Z1814286241ST,seongmin84@hanmail.net919,163616,김서준,051-591-1481,832322-1759921,1984-07-10,36,M,N,광주광역시 도봉구,잠실거리
804,805,Z3223277021ST,fgang@gimgui.com405,880336,류예은,044-867-5214,675740-1801401,1983-03-19,35,M,N,강원도 괴산군,도산대길 (진우이동)
805,806,Z8714247091ST,hyejingim@live.com371,777443,김민수,063-090-5285,761711-2005860,1953-02-10,67,M,N,부산광역시 북구,영통구 반포대가
806,807,Z2714245461ST,byun@yu.net526,823417,서은정,061-039-8454,710164-2197080,1981-06-08,36,M,N,경상북도 삼척시,논현길 (아름홍읍)
807,808,Z9273224361ST,bagjeongsun@dreamwiz.com33,751504,김지아,032-231-7464,793524-1480469,1946-11-08,78,M,N,강원도 수원시,강남대40거리 (서윤김박마을)
808,809,Z0604295901ST,ysong@yuhanhoesa.kr403,858874,김영미,016-077-7747,937442-1888862,1998-01-11,20,F,N,충청남도 화천군,서초대가
809,810,Z5034286811ST,gweonyejin@baghong.org873,443500,이미숙,031-654-3987,938565-1951016,1975-01-05,42,F,N,인천광역시 강동구,원미구 논현612길
810,811,Z2824243141ST,siu25@yangi.kr49,215735,이선영,042-305-9946,990884-1423995,1988-08-29,36,F,N,경기도 천안시,백제고분08가
811,812,Z3233228901ST,yeongil72@gimi.kr371,348327,최상호,070-5487-9501,709738-2364137,1985-06-15,36,M,N,경기도 화성시,언주로 (병철김마을)
812,813,Z7853296511ST,songseoyeon@hotmail.com578,477961,이현우,051-387-1314,663856-2342576,1931-09-07,61,M,N,대전광역시 서대문구,개포로
813,814,Z9724297821ST,hyejinbag@daum.net288,556406,박영희,018-352-5723,704714-1306504,1933-07-13,62,F,N,제주특별자치도 광명시,단원구 잠실거리 (혜진오구동)
814,815,Z1814232411ST,jeonghuncoe@yu.com950,122846,이지후,053-227-7208,611046-1781434,1983-01-25,37,M,N,경기도 안양시,오금가 (예은김이읍)
815,816,Z4444261461ST,ebag@nate.com732,118270,박상호,02-3973-6284,763723-2064027,1975-03-24,46,F,N,세종특별자치시 강동구,영동대216로
816,817,Z2824253381ST,jiyeongo@gimgweoni.com705,473679,황서현,041-329-4027,857929-1957356,1990-08-01,33,M,N,강원도 동두천시,강남대286가 (옥순송남리)
817,818,Z9724232771ST,coehaeun@ju.kr947,340447,이정순,042-901-9243,735472-1730528,1945-01-21,73,F,N,인천광역시 관악구,개포가 (순옥유마을)
818,819,Z0843269261ST,hyeonucoe@yuhanhoesa.org484,777808,이준혁,052-523-9241,645952-1498547,1998-09-04,23,M,N,충청북도 수원시,서초중앙5거리 (승민김서마을)
819,820,Z2263272261ST,hyeonu95@naver.com20,129869,강서준,063-263-1681,770027-2271168,1985-04-21,34,F,N,충청남도 양평군,양재천31로 (민석류최동)
820,821,Z0663235821ST,ryueungyeong@yu.com297,230806,김현주,052-671-5088,959772-1958259,1999-09-08,20,M,N,인천광역시 양천구,선릉342길 (영호서권리)
821,822,Z7704219791ST,yeonghyibag@hotmail.com460,514097,홍순자,041-441-2781,904302-2016940,1935-01-26,69,M,N,울산광역시 은평구,개포거리 (지아하마을)
822,823,Z9863212151ST,yeonggilgang@jusighoesa.com45,531383,한승민,041-506-7984,699617-1225286,1940-04-22,67,M,N,전라북도 포천시,개포가
823,824,Z4933269541ST,vsim@gimjanggim.org634,299854,홍준혁,062-698-1381,621059-1907293,1976-01-18,41,M,N,제주특별자치도 가평군,압구정길 (승현박윤동)
824,825,Z3213263651ST,kryu@hotmail.com879,267491,한민재,061-341-1642,625195-1454826,1988-12-26,39,F,N,울산광역시 양천구,선릉92가
825,826,Z9533246991ST,yeongjai@gmail.com952,933539,최시우,054-054-6801,916704-1285304,1949-01-26,72,F,N,서울특별시 남구,논현가 (상현송고동)
826,827,Z2634233051ST,seungminbag@jusighoesa.com262,629351,이서윤,019-831-6140,777762-1583441,1989-04-02,32,F,N,부산광역시 구로구,삼성가
827,828,Z5744220061ST,yeongiljang@dreamwiz.com429,844167,김상호,063-418-9732,710488-1868089,1963-04-17,53,F,N,세종특별자치시 관악구,잠실90길 (수진조김리)
828,829,Z2704296451ST,jeongnam27@gimyun.kr938,806104,이영철,070-9324-4198,848193-2009544,1987-09-08,36,F,N,울산광역시 종로구,가락5거리 (보람김김면)
829,830,Z5173233391ST,hayunhong@gmail.com227,958493,류지원,070-8352-5049,766618-2023761,1971-05-06,45,M,N,강원도 광명시,개포164길
830,831,Z7644233541ST,agim@live.com444,393934,최지후,041-882-6333,897977-1489881,1941-07-24,79,M,N,울산광역시 중랑구,압구정길 (수빈노곽마을)
831,832,Z9313255491ST,ijeong@yuhanhoesa.com880,764286,김혜진,019-878-8113,832927-1922952,1950-08-20,63,F,N,세종특별자치시 영등포구,논현길
832,833,Z3154256881ST,bagjeongja@ju.kr434,298565,김병철,02-5118-4800,958570-1922385,1982-08-24,33,F,N,충청북도 양주시,언주로
833,834,Z9053294371ST,xna@naver.com830,897084,장병철,052-026-4315,768515-1650975,1956-05-11,71,M,N,부산광역시 노원구,삼성가
834,835,Z1453228191ST,jinhogim@hotmail.com82,268566,안도현,017-538-4709,798790-1873668,1994-03-04,28,F,N,전라북도 안성시,삼성길 (현주이동)
835,836,Z0353234941ST,sumingim@gmail.com422,960442,배하윤,019-055-2560,819712-1624226,1998-01-24,26,M,N,충청북도 양주시,청원구 서초중앙로
836,837,Z3154287681ST,doyuni@igim.kr735,214820,강예원,018-425-5902,820868-1233754,1985-01-24,30,F,N,세종특별자치시 성동구,개포가 (도윤손심리)
837,838,Z5634250591ST,minseogseo@ju.kr169,769167,류시우,032-393-4821,611337-2025767,1964-05-30,53,F,N,경상남도 당진시,언주로
838,839,Z0613211461ST,ymun@dreamwiz.com884,455821,김은서,043-666-3126,687653-2113066,1991-08-21,29,F,N,광주광역시 구로구,백제고분705로 (상호문박면)
839,840,Z4634210881ST,munyujin@songhwang.kr250,969633,양승현,052-800-5301,917456-1390809,1978-05-07,43,M,N,서울특별시 성북구,서초대가 (영일김마을)
840,841,Z2673251131ST,junhobae@yunamgim.com731,428360,심정호,02-8913-2935,912103-1691548,1981-08-04,30,M,N,서울특별시 서구,압구정815로 (정자이문읍)
841,842,Z0744280891ST,gimgyeongsug@yuhanhoesa.com548,466352,김병철,064-738-4732,622327-1463921,1995-07-29,23,M,N,전라남도 용인시,영동대길 (현준박마을)
842,843,Z6714218881ST,xi@ju.com542,858697,양주원,016-539-6487,945005-2299301,1960-09-12,50,F,N,충청남도 파주시,흥덕구 잠실거리
843,844,Z3414290401ST,eunseo06@gimheo.org438,587070,김예원,061-805-7907,982351-2255166,1982-10-13,32,F,N,충청북도 원주시,선릉길 (승현남읍)
844,845,Z3404283081ST,gojunhyeog@gmail.com373,423325,배혜진,032-342-8130,855220-2267308,1976-05-04,48,M,N,경기도 가평군,강남대거리 (영식안이마을)
845,846,Z9534216541ST,yeonghwangim@yu.com562,535204,이은영,053-964-3316,622452-1471983,1954-03-28,80,F,N,전라남도 강릉시,서초중앙408길
846,847,Z5524243221ST,iseungmin@nate.com168,481809,김중수,016-457-0588,867789-2317728,1967-02-27,57,M,N,경상북도 청주시,도산대길 (영철오심마을)
847,848,Z3434260281ST,mijeongyang@jusighoesa.com507,124513,서보람,018-475-8229,603464-1826289,1981-05-20,38,F,N,광주광역시 남구,석촌호수가
848,849,Z5353233181ST,kjang@coeibag.com257,590306,박수빈,052-056-9386,933500-2026233,1972-11-27,42,M,N,광주광역시 구로구,도산대거리
849,850,Z8823241071ST,caeweon07@naver.com413,965893,안정숙,02-2106-7179,870790-2196428,1936-11-22,75,M,N,전라북도 화성시,역삼335길
850,851,Z0353285831ST,pgim@hotmail.com774,665556,박중수,043-679-3913,628120-2034931,1996-04-26,20,M,N,울산광역시 북구,학동거리
851,852,Z3644273091ST,gimhyeonu@jusighoesa.kr663,664300,이상철,017-336-2935,658130-1544275,1976-10-04,45,F,N,인천광역시 금천구,백제고분3길 (시우이마을)
852,853,Z3644284101ST,wi@coegim.kr95,453466,송현숙,02-7552-4627,624455-1400477,1978-05-26,47,F,N,경기도 동해시,역삼9거리 (영진김한면)
853,854,Z8824235331ST,coeyeonggil@yuhanhoesa.net538,502485,박은경,061-118-4463,830837-1760976,1951-07-30,74,M,N,부산광역시 북구,논현거리
854,855,Z1514256111ST,munyeongsug@igimjeong.com710,205040,허은정,054-663-6756,864379-2350963,1997-08-22,24,M,N,울산광역시 도봉구,양재천길 (현정김박리)
855,856,Z3814298211ST,hyeonjeong35@coesim.org401,121508,이지연,051-373-6384,781193-1942470,1979-02-17,42,F,N,세종특별자치시 송파구,강남대거리
856,857,Z8604260301ST,eunjeonggweon@ju.kr850,962528,이준영,051-932-6520,678545-2061761,1960-05-17,65,F,N,서울특별시 광진구,서초대거리 (순자최김마을)
857,858,Z6914296011ST,myeongsugno@iicoe.com138,810784,오옥자,044-002-2955,684100-2202114,1970-07-19,58,F,N,대전광역시 양천구,석촌호수21길
858,859,Z5534230161ST,miyeong98@dreamwiz.com879,442705,김건우,043-560-2433,725974-1605860,1967-11-02,59,F,N,충청북도 안산시,서초중앙98길
859,860,Z4913228041ST,ijeongsu@yu.com401,368822,송숙자,062-533-4334,799454-1549137,1975-09-20,40,M,N,대전광역시 서초구,반포대56로
860,861,Z4763283571ST,geonu25@dreamwiz.com280,108676,김중수,032-976-4472,853265-1858484,1977-12-08,42,F,N,충청북도 양구군,상록구 봉은사2로 (지영이마을)
861,862,Z3814260551ST,ihyeonu@hanmail.net817,944062,주상철,033-161-1497,983579-2326509,1975-06-23,40,M,N,인천광역시 마포구,학동14가
862,863,Z1414263531ST,sanghungim@yu.kr501,617251,김지은,061-445-9058,600841-2033158,1995-04-20,20,F,N,대전광역시 강남구,학동65길
863,864,Z4154259551ST,eunyeong77@naver.com911,435051,고지현,018-230-7479,948850-1263277,1979-03-11,46,M,N,경기도 청주시,서북구 학동152가 (준서이리)
864,865,Z6644248491ST,myeongja10@yu.net270,738478,김정수,042-768-4469,760557-1142540,1968-03-06,57,F,N,대구광역시 양천구,반포대로
865,866,Z5424297981ST,eunseo51@gimii.kr875,547577,전중수,010-0131-1981,700737-1281816,1969-10-17,51,M,N,경기도 이천시,서초대132가 (현주강마을)
866,867,Z7953261711ST,ijiyeong@yuhanhoesa.com949,672260,이성호,063-480-8798,659663-1327546,1940-06-16,64,M,N,대전광역시 관악구,오금69가 (진호이김마을)
867,868,Z4644222901ST,lgwag@gmail.com705,155760,김준서,062-713-9667,728665-1470680,1972-07-10,42,F,N,울산광역시 마포구,상당구 오금57가 (준혁박읍)
